awaiting_async_process,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,vars,elt_id,elt_id_max,page_uuid,aborted,complete,answer,answer_accumulators,branch_log,for_loops,failure_tags,last_response_id,base_payment,performance_bonus,unpaid_bonus,client_ip_address,auth_token,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,page_count,class,aborted_modules,started_modules,finished_modules,module_id,progress,estimated_bonus,main_consent
False,25,2022-11-30 21:32:17,False,,,Bot,,bot_recruiter,bd2148fb-4da5-41e9-ab18-f50f35bd50e9,35111e2c-c722-4945-9dff-e12bc1c84f4b,bd2148fb-4da5-41e9-ab18-f50f35bd50e9:35111e2c-c722-4945-9dff-e12bc1c84f4b,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:17.693090', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:17.703686'}","[61, 0]",[129],1ab2d87d-7855-d658-0c03-b62cc91b5c70,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],129,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,50.0,20.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,26,2022-11-30 21:32:22,False,,,Bot,,bot_recruiter,f0b8b34f-e0b0-4456-8458-d37841133d36,47dc87ae-6fd7-4d11-b91d-e1868d0d2504,f0b8b34f-e0b0-4456-8458-d37841133d36:47dc87ae-6fd7-4d11-b91d-e1868d0d2504,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:22.746094', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:22.758888'}","[61, 0]",[129],9dcecbcf-f975-886d-11ba-0c59c645b9c9,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],133,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,52.0,21.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,27,2022-11-30 21:32:27,False,,,Bot,,bot_recruiter,839911fb-3632-4a3c-9d6c-7651929756e7,a181560f-fc01-47c9-a936-0a4c8ba64226,839911fb-3632-4a3c-9d6c-7651929756e7:a181560f-fc01-47c9-a936-0a4c8ba64226,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:27.810750', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:27.832087'}","[61, 0]",[129],fc373e0f-19dc-587e-7674-513ebec592b7,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],137,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,54.0,22.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,28,2022-11-30 21:32:32,False,,,Bot,,bot_recruiter,bdcd90c5-4bc2-44eb-8da6-fc485b7c7330,ad124d3d-65fd-4c6c-876e-22973309476d,bdcd90c5-4bc2-44eb-8da6-fc485b7c7330:ad124d3d-65fd-4c6c-876e-22973309476d,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:32.744951', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:32.760922'}","[61, 0]",[129],4aaaf8ca-6e14-db34-3f8b-8cbbe6d7a90e,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],141,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,56.0,23.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,29,2022-11-30 21:32:37,False,,,Bot,,bot_recruiter,f747e638-8676-4262-8794-8127b3387b3e,91005773-81d0-43b8-b3f8-8cfda5e51e41,f747e638-8676-4262-8794-8127b3387b3e:91005773-81d0-43b8-b3f8-8cfda5e51e41,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:37.759565', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:37.775989'}","[61, 0]",[129],0aab2c7c-0cb1-246b-e773-21e0deb47aa9,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],145,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,58.0,24.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,30,2022-11-30 21:32:42,False,,,Bot,,bot_recruiter,20635f6d-533d-40d4-a55d-971ad70c3083,c0d7827c-0cdc-4cc2-96ad-33d8e879d5aa,20635f6d-533d-40d4-a55d-971ad70c3083:c0d7827c-0cdc-4cc2-96ad-33d8e879d5aa,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:42.730179', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:42.745234'}","[61, 0]",[129],96a2e045-ccdd-161e-53be-ec30d5ecc9de,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],149,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,60.0,25.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,31,2022-11-30 21:32:47,False,,,Bot,,bot_recruiter,6de9b239-739e-4100-abff-0f003b282fa6,359bd56a-bd7f-4185-8a23-7279916e55d6,6de9b239-739e-4100-abff-0f003b282fa6:359bd56a-bd7f-4185-8a23-7279916e55d6,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:47.696958', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:47.708023'}","[61, 0]",[129],e2fb9945-c338-2a04-0551-724d5ee753f9,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],153,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,62.0,26.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,32,2022-11-30 21:32:52,False,,,Bot,,bot_recruiter,e47b0d69-2a4a-43a1-bbaf-d9daf1bcc192,e73221bf-3ddb-44a7-b674-9b776b4d5c21,e47b0d69-2a4a-43a1-bbaf-d9daf1bcc192:e73221bf-3ddb-44a7-b674-9b776b4d5c21,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:52.698947', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:52.713488'}","[61, 0]",[129],934c763f-7ce3-4965-5e9e-b8fd8cd724fd,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],157,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,64.0,27.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,33,2022-11-30 21:32:57,False,,,Bot,,bot_recruiter,5f75f48a-154b-4986-b1dd-a6f37d4bba44,19c364ba-7457-40de-ae67-a682ed2efed0,5f75f48a-154b-4986-b1dd-a6f37d4bba44:19c364ba-7457-40de-ae67-a682ed2efed0,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:32:57.676053', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:32:57.687734'}",[129],[129],63986d93-0680-7e3e-6ef3-77225e0ff8df,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],161,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,34,2022-11-30 21:33:02,False,,,Bot,,bot_recruiter,3f448cb9-bd74-49aa-a798-f187fc14115c,d1290362-ea8d-4c86-9b5a-3cb3a2e6fb16,3f448cb9-bd74-49aa-a798-f187fc14115c:d1290362-ea8d-4c86-9b5a-3cb3a2e6fb16,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:02.677102', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:02.689224'}",[129],[129],a21deed3-645b-38e4-78ae-3b10ab959e12,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],166,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,35,2022-11-30 21:33:07,False,,,Bot,,bot_recruiter,b1c88397-c6db-4145-8382-c6e9f6849703,bd6c2f76-5ebf-4f7d-9ec6-391ef84a6c94,b1c88397-c6db-4145-8382-c6e9f6849703:bd6c2f76-5ebf-4f7d-9ec6-391ef84a6c94,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:07.672172', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:07.684489'}",[129],[129],f45cf684-5bad-327e-2eb8-6af98f69c02f,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],171,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,36,2022-11-30 21:33:12,False,,,Bot,,bot_recruiter,f51fc679-c697-4abb-b67b-175475f9bf41,170f3cfb-58c8-42a4-8750-12df8eeb7af6,f51fc679-c697-4abb-b67b-175475f9bf41:170f3cfb-58c8-42a4-8750-12df8eeb7af6,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:12.692509', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:12.706031'}",[129],[129],007df423-8322-1a96-169b-a0fb92b144c5,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],176,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,37,2022-11-30 21:33:17,False,,,Bot,,bot_recruiter,e084a961-d4e6-4fe2-be57-c1227b062a17,1f6dfcb3-98e9-42b9-9404-73050d37f14b,e084a961-d4e6-4fe2-be57-c1227b062a17:1f6dfcb3-98e9-42b9-9404-73050d37f14b,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:17.653203', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:17.663194'}",[129],[129],5b3338a8-1125-3516-abff-26e25b6780a7,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],181,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,38,2022-11-30 21:33:22,False,,,Bot,,bot_recruiter,14e9c003-957b-4d36-a376-405ed1ff94dd,09e2acff-2ae5-4b05-ac66-cf0d5752e8cc,14e9c003-957b-4d36-a376-405ed1ff94dd:09e2acff-2ae5-4b05-ac66-cf0d5752e8cc,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:22.661524', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:22.671647'}",[129],[129],c3da2ce6-4977-6170-b411-7ad2d7c76156,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],186,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,39,2022-11-30 21:33:27,False,,,Bot,,bot_recruiter,0aaee99e-2b84-420a-83ac-0d6832236817,815d6117-c6d5-49ad-9297-19473d113924,0aaee99e-2b84-420a-83ac-0d6832236817:815d6117-c6d5-49ad-9297-19473d113924,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:27.652558', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:27.662747'}",[129],[129],8b69303a-d84b-95c2-a09e-8a342d0fe709,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],191,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,40,2022-11-30 21:33:32,False,,,Bot,,bot_recruiter,8a3c4966-ee7f-4c98-83db-50e6d590ae77,a39c2283-0f00-464e-a16d-306c5d0c03f1,8a3c4966-ee7f-4c98-83db-50e6d590ae77:a39c2283-0f00-464e-a16d-306c5d0c03f1,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:32.659461', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:32.669528'}",[129],[129],b3bbf067-7724-737a-1bdd-3e9190113f89,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],196,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,41,2022-11-30 21:33:37,False,,,Bot,,bot_recruiter,1dcd6194-293d-4167-8fec-558ab689fcb6,1e9ced56-0d67-4580-997d-0352b84b9032,1dcd6194-293d-4167-8fec-558ab689fcb6:1e9ced56-0d67-4580-997d-0352b84b9032,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:37.718235', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:37.732617'}",[129],[129],7083c5bb-30c7-59e1-c150-aa867a4374dd,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],201,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,42,2022-11-30 21:33:42,False,,,Bot,,bot_recruiter,0d52b002-2c88-49d8-8f93-021aee5c83b7,232f4fe7-a492-4198-9644-d669448b9e48,0d52b002-2c88-49d8-8f93-021aee5c83b7:232f4fe7-a492-4198-9644-d669448b9e48,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:42.737125', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:42.748471'}",[129],[129],a359727f-53d4-ca61-d772-8c00a314b272,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],206,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,43,2022-11-30 21:33:47,False,,,Bot,,bot_recruiter,e6b357e2-89ef-46d8-a793-47e1dfcb3770,caff0d6c-4a02-4ebd-b0b1-e45a2a774610,e6b357e2-89ef-46d8-a793-47e1dfcb3770:caff0d6c-4a02-4ebd-b0b1-e45a2a774610,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:47.669067', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:47.680756'}",[129],[129],9cea5bd4-1668-19e8-ba0c-c6bc7dc92cd4,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],211,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,44,2022-11-30 21:33:52,False,,,Bot,,bot_recruiter,c9b42312-6202-41bc-829d-ae3216d8fc2f,59b86999-03e7-4145-ae15-8bdb39403477,c9b42312-6202-41bc-829d-ae3216d8fc2f:59b86999-03e7-4145-ae15-8bdb39403477,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:33:53.211639', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:33:53.229209'}",[129],[129],24adf704-b11b-d87b-7bab-20bf3b647e92,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],216,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
